,amp
2310,0.40117330080607355
2311,0.3982369090967436
2312,0.39526205693355054
2313,0.39224837414092734
2314,0.3891959654680316
2315,0.3861044768091378
2316,0.3829740313536049
2317,0.37980429182571535
2318,0.37659540061961644
2319,0.37334703803995994
2320,0.3700593664409372
2321,0.36673208444668937
2322,0.36336537511423267
2323,0.35995895611251433
2324,0.3565130319294191
2325,0.3530273399889868
2326,0.3495021069218646
2327,0.3459370905986892
2328,0.34233254048536754
2329,0.3386882355713784
2330,0.33500444882930275
2331,0.33128098101679426
2332,0.32751812926094576
2333,0.3237157167132205
2334,0.31987406527651757
2335,0.3159930210940652
2336,0.3120729314394775
2337,0.3081136660161326
2338,0.3041155980319111
2339,0.30007862128794427
2340,0.296003135457868
2341,0.29188905894374695
2342,0.28773681838189236
2343,0.2835463572430203
2344,0.2793181295854845
2345,0.27505210437771255
2346,0.27074876352205707
2347,0.2664081018732279
2348,0.2620306295562971
2349,0.2576163676599134
2350,0.25316585486794696
2351,0.2486791388056759
2352,0.244156787006391
2353,0.2395988738881229
2354,0.2350059960779844
2355,0.23037825499393508
2356,0.22571627655230084
2357,0.22102018932931103
2358,0.2162906486738725
2359,0.21152781042685978
2360,0.20673235946174778
2361,0.2019044789373716
2362,0.19704488328888306
2363,0.19215378299151636
2364,0.18723192202500377
2365,0.18227953812191255
2366,0.17729740473305503
2367,0.1722857867333748
2368,0.16724548691173655
2369,0.1621767971112399
2370,0.15708054926842777
2371,0.1519570619612745
2372,0.1468071960222035
2373,0.14163129647018555
2374,0.13643025272244055
2375,0.13120443588364508
2376,0.12595476358271462
2377,0.12068163259369857
2378,0.1153859883225364
2379,0.11006825273366612
2380,0.10472939851338126
2381,0.09936987227643096
2382,0.09399067342950934
2383,0.0885922726347248
2384,0.08317569539906569
2385,0.0777414357653625
2386,0.0722905446587467
2387,0.06682353877578032
2388,0.061341493714712515
2389,0.05584494803699541
2390,0.05033500120923355
2391,0.044812212808967355
2392,0.039277705304359825
2393,0.03373205837969841
2394,0.02817641658122747
2395,0.02261137873084914
2396,0.017038110469787315
2397,0.01145722873260853
2398,0.005869919215331767
2399,0.0002768158825498928
2400,-0.005320876609708697
2401,-0.01092250840274181
2402,-0.01652685703010412
2403,-0.02213325792912131
2404,-0.027740472022899133
2405,-0.033347821285355225
2406,-0.03895405128001277
2407,-0.04455847180691196
2408,-0.050159814367464035
2409,-0.05575737792512858
2410,-0.06134988126200183
2411,-0.06693661388413648
2412,-0.07251628324200442
2413,-0.07808817080585011
2414,-0.08365097411971018
2415,-0.08920396807933828
2416,-0.09474584178520844
2417,-0.1002758650554692
2418,-0.10579272004430135
2419,-0.11129567302171113
2420,-0.11678340072409424
2421,-0.12225516743161237
2422,-0.1277096460196667
2423,-0.13314610036445665
2424,-0.1385632010606074
2425,-0.143960213188013
2426,-0.14933580666277535
2427,-0.15468924939617737
2428,-0.16001921224418433
2429,-0.165324967592963
2430,-0.1706051888715735
2431,-0.17585915459539292
2432,-0.18108554240928668
2433,-0.18628363862186284
2434,-0.1914521267418887
2435,-0.1965903025391729
2436,-0.20169685703678045
2437,-0.20677109713396027
2438,-0.21181172301738976
2439,-0.21681805438000382
2440,-0.2217888022156304
2441,-0.226723300667317
2442,-0.23162027316980965
2443,-0.23647906996211843
2444,-0.24129842853898836
2445,-0.2460777168654645
2446,-0.2508156880983853
2447,-0.25551172953877116
2448,-0.26016461158607684
2449,-0.2647737424636325
2450,-0.2693379113685263
2451,-0.2738565490052517
2452,-0.2783284648928157
2453,-0.28275311374536205
2454,-0.2871293268952204
2455,-0.29145658455870815
2456,-0.2957337413343268
2457,-0.2999603043951788
2458,-0.30413515301904837
2459,-0.3082578227461805
2460,-0.312327218901634
2461,-0.31634290675788673
2462,-0.3203038190076438
2463,-0.3242095519690774
2464,-0.3280590669723002
2465,-0.3318519926432135
2466,-0.33558732016126647
2467,-0.33926471166669636
2468,-0.34288318934399376
2469,-0.3464424499932053
2470,-0.349941547898213
2471,-0.35338021560350713
2472,-0.3567575405222017
2473,-0.36007329196189464
2474,-0.36332659142952345
2475,-0.3665172459473896
2476,-0.36964441200957915
2477,-0.3727079352350276
2478,-0.3757070079293744
2479,-0.3786415151167139
2480,-0.3815106856633832
2481,-0.38431444473425935
2482,-0.3870520584313138
2483,-0.3897234927185177
2484,-0.3923280515305173
2485,-0.3948657422129165
2486,-0.39733590705104344
2487,-0.3997385952739563
2488,-0.4020731879577614
2489,-0.40433977663694043
2490,-0.40653778153596287
2491,-0.40866733683558304
2492,-0.4107279021857564
2493,-0.41271965467309984
2494,-0.41464209356544635
2495,-0.41649543903422115
2496,-0.4182792300758697
2497,-0.4199937300399187
2498,-0.4216385176814539
2499,-0.42321389954043953
2500,-0.4247194940749829
2501,-0.42615565094577296
2502,-0.4275220281775775
2503,-0.4288190183998444
2504,-0.4300463189851384
2505,-0.43120436529851897
2506,-0.43229289376092356
2507,-0.4333123821595354
2508,-0.43426260558328406
2509,-0.4351440838499921
2510,-0.4359566302579403
2511,-0.43670080618376655
2512,-0.4373764626005399
2513,-0.4379842018971219
2514,-0.43852391210850106
2515,-0.43899623601561744
2516,-0.43940109802928745
2517,-0.4397391806286769
2518,-0.4400104438432174
2519,-0.440215609086151
2520,-0.44035467117829663
2521,-0.4404283896342406
2522,-0.44043679317210443
2523,-0.4403806785107142
2524,-0.44026010730547327
2525,-0.4400759125191016
2526,-0.4398281877231682
2527,-0.4395178011032949
2528,-0.43914487706781297
2529,-0.43871031794689797
2530,-0.43821427784978273
2531,-0.4376576921189389
2532,-0.43704074337560406
2533,-0.43636439879266853
2534,-0.4356288682643849
2535,-0.4348351495638321
2536,-0.43398347857390396
2537,-0.4330748823936144
2538,-0.4321096215675518
2539,-0.43108875120614243
2540,-0.43001255514919473
2541,-0.4288821151667639
2542,-0.42769773699251135
2543,-0.42646052767188264
2544,-0.42517081339857243
2545,-0.42382972507929184
2546,-0.4224376079060038
2547,-0.4209956152076734
2548,-0.4195041096888554
2549,-0.41796426563870986
2550,-0.4163764617682851
2551,-0.4147418918476386
2552,-0.41306094907159774
2553,-0.41133484519700436
2554,-0.40956398636743796
2555,-0.40774960082205813
2556,-0.4058921061084225
2557,-0.40399274543740404
2558,-0.4020519462106045
2559,-0.4000709650975021
2560,-0.3980502378020327
2561,-0.3959910329388996
2562,-0.3938937929660336
2563,-0.3917597969350362
2564,-0.38958949251385516
2565,-0.38738416769143413
2566,-0.3851442738114657
2567,-0.3828711063112832
2568,-0.3805651186894133
2569,-0.37822761235826463
2570,-0.3758590414659083
2571,-0.373460711944224
2572,-0.37103307710564076
2573,-0.3685774459682109
2574,-0.36609426954492164
2575,-0.3635848585315443
2576,-0.36104966020443263
2577,-0.3584899855553835
2578,-0.3559062767155086
2579,-0.35329984362227407
2580,-0.35067112188408034
2581,-0.348021419066085
2582,-0.3453511629106263
2583,-0.34266165733015846
2584,-0.33995332089283425
2585,-0.33722745261581094
2586,-0.33448446062438647
2587,-0.331725637838188
2588,-0.3289513807129349
2589,-0.32616297491054036
2590,-0.3233608040328751
2591,-0.3205461453694583
2592,-0.3177193685291339
2593,-0.3148817413600317
2594,-0.3120336183859958
2595,-0.3091762569935548
2596,-0.30630999557644173
2597,-0.30343608008917294
2598,-0.30055483180101467
2599,-0.29766748431446727
2600,-0.29477434082984744
2601,-0.2918766217304088
2602,-0.28897461125506574
2603,-0.28606951575325335
2604,-0.28316159966288146
2605,-0.2802520545389994
2606,-0.2773411242314234
2607,-0.2744299847948805
2608,-0.27151885875940507
2609,-0.2686089060273703
2610,-0.2657003271306433
2611,-0.26279426522337823
2612,-0.25989089821561445
2613,-0.2569913519724633
2614,-0.2540957812129255
2615,-0.2512052940278741
2616,-0.24832002142989656
2617,-0.24544105330563276
2618,-0.24256849650125872
2619,-0.23970342232309422
2620,-0.23684591304402947
2621,-0.23399702106937068
2622,-0.23115680374500955
2623,-0.2283262943082368
2624,-0.22550552487620193
2625,-0.2226955093050404
2626,-0.21989625423327847
2627,-0.21710875397350005
2628,-0.21433298948780252
2629,-0.2115699354349838
2630,-0.20881954695068614
2631,-0.206082778980313
2632,-0.2033595607324416
2633,-0.20065082742786075
2634,-0.19795648229546006
2635,-0.1952774408672029
2636,-0.19261358038494805
2637,-0.18996579677530187
2638,-0.18733394133000225
2639,-0.1847188904981849
2640,-0.1821204697014931
2641,-0.17953953608219997
2642,-0.17697588931400252
2643,-0.17443036744496723
2644,-0.17190274456143603
2645,-0.16939383987072745
2646,-0.16690340207011048
2647,-0.16443223181742075
2648,-0.16198005265636387
2649,-0.15954764702240667
2650,-0.15713471357503617
2651,-0.15474201688942363
2652,-0.1523692310426856
2653,-0.15001710314500857
2654,-0.1476852830227002
2655,-0.14537450074706737
2656,-0.1430843822543716
2657,-0.14081564103152197
2658,-0.1385678795122825
2659,-0.13634179508117783
2660,-0.13413696708110967
2661,-0.13195407730091388
2662,-0.12979268242705924
2663,-0.12765344918363322
2664,-0.1255359120552399
2665,-0.1234407232522848
2666,-0.12136739553179077
2667,-0.11931656716072489
2668,-0.11728772965951872
2669,-0.11528150793990431
2670,-0.1132973727904667
2671,-0.11133593637148025
2672,-0.10939664925807314
2673,-0.10748011147669219
2674,-0.10558575391775889
2675,-0.10371416510332464
2676,-0.10186475677723965
2677,-0.10003810659664648
2678,-0.09823360770504878
2679,-0.09645182754159518
2680,-0.09469214120087217
2681,-0.09295510655884753
2682,-0.09124008121613546
2683,-0.08954761414458742
2684,-0.087877046008898
2685,-0.08622891753943579
2686,-0.08460255302238191
2687,-0.08299848561181401
2688,-0.08141602377277608
2689,-0.07985569374779355
2690,-0.07831678873549813
2691,-0.07679982873070562
2692,-0.07530409221682417
2693,-0.07383009360273896
2694,-0.0723770972018664
2695,-0.07094561249573099
2696,-0.06953489016632
2697,-0.06814543542115642
2698,-0.0667764858422974
2699,-0.06542854301053075
2700,-0.06410083193014564
2701,-0.06279385119528548
2702,-0.06150681374485109
2703,-0.06024021581872203
2704,-0.058993258791127774
2705,-0.05776643717101371
2706,-0.056558941257089185
2707,-0.05537126444053484
2708,-0.05420258642052399
2709,-0.05305340007344336
2710,-0.051922874961133646
2711,-0.05081150403606426
2712,-0.04971844717041322
2713,-0.04864419797289888
2714,-0.047587907057699864
2715,-0.04655006925665048
2716,-0.04552982634191574
2717,-0.04452767492269608
2718,-0.04354274832926836
2719,-0.04257554548770668
2720,-0.04162519166930344
2721,-0.04069218864386013
2722,-0.039775653988692594
2723,-0.03887609282911417
2724,-0.037992615396791975
2725,-0.037125730669762706
2726,-0.03627454186307926
2727,-0.03543956229078747
2728,-0.034619888462551894
2729,-0.0338160384964581
2730,-0.033027102488790344
2731,-0.032253603815176335
2732,-0.03149462643215316
2733,-0.030750699411253236
2734,-0.030020900823885647
2735,-0.02930576586123437
2736,-0.028604366944683636
2737,-0.027917245794080926
2738,-0.02724346939827806
2739,-0.026583586398961027
2740,-0.02593665855017555
2741,-0.0253032417956456
2742,-0.02468239283305665
2743,-0.024074675273912535
2744,-0.02347914091935076
2745,-0.02289636140004825
2746,-0.022325383761851288
2747,-0.02176678799257351
2748,-0.021219616506016233
2749,-0.020684457970783835
2750,-0.020160350273520027
2751,-0.01964789107521126
2752,-0.019146113821405446
2753,-0.01865562546493257
2754,-0.018175455078454198
2755,-0.01770621919357748
2756,-0.01724694256102471
2757,-0.016798251566146533
2758,-0.016359166671619924
2759,-0.015930324380857466
2760,-0.015510740884578513
2761,-0.015101063057841268
2762,-0.014700302819129487
2763,-0.014309117658756995
2764,-0.013926515206705611
2765,-0.013553163801740549
2766,-0.013188066752679457
2767,-0.012831903472049142
2768,-0.012483672898940293
2769,-0.01214406573606657
2770,-0.011812076489095647
2771,-0.011488407359246545
2772,-0.011172048340394923
2773,-0.010863713333626636
2774,-0.010562387727176051
2775,-0.010268797317339226
2776,-0.009981922778398124
2777,-0.009702501990980302
2778,-0.009429510793702788
2779,-0.009163699334826166
2780,-0.008904038481691643
2781,-0.008651290829327465
2782,-0.008404422124459316
2783,-0.008164207584415065
2784,-0.007929607672696178
2785,-0.007701410400587131
2786,-0.007478570773378256
2787,-0.007261889765325122
2788,-0.007050316736188954
2789,-0.0068446657898843955
2790,-0.00664388044091453
2791,-0.006448788088445189
2792,-0.006258326189326753
2793,-0.006073335604045679
2794,-0.005892747507432095
2795,-0.005717416385800579
2796,-0.005546266897256279
2797,-0.00538016731928969
2798,-0.005218035546684922
2799,-0.0050607538150320396
2800,-0.004907232997271323
2801,-0.00475836945639309
2802,-0.00461306677408601
2803,-0.004472235612907525
2804,-0.004334771982378209
2805,-0.00420160101977435
2806,-0.004071610871003386
2807,-0.003945741327623852
2808,-0.003822872369527296
2809,-0.003703958625962516
2810,-0.00358787159788113
2811,-0.0034755809416629237
2812,-0.003365949354744765
2813,-0.0032599617163744897
2814,-0.003156471585411678
2815,-0.003056479266103862
2816,-0.002958828831811129
2817,-0.002864536222431172
2818,-0.0027724356682169104
2819,-0.0026835589624956127
2820,-0.002596730123505782
2821,-0.002512997025209626
2822,-0.0024311730933223707
2823,-0.0023523225193098746
2824,-0.0022752477437382687
2825,-0.0022010295235067976
2826,-0.002128458908793482
2827,-0.00205863348104921
2828,-0.001990332482815939
2829,-0.001924670591118784
2830,-0.0018604148107769644
2831,-0.0017986971980830197
2832,-0.0017382720767207755
2833,-0.001680289180203309
2834,-0.0016234896935364458
2835,-0.0015690413397276585
2836,-0.001515671693661043
2837,-0.0014645667956677084
2838,-0.0014144401237348363
2839,-0.0013664963801034438
2840,-0.0013194344435668913
2841,-0.0012744780399197855
2842,-0.0012303109299378657
2843,-0.0011881762441881799
2844,-0.0011467420888915025
2845,-0.0011072713994920477
2846,-0.001068416073299994
2847,-0.0010314592720818804
2848,-0.0009950361110671114
2849,-0.000960450420749777
2850,-0.000926319940790041
2851,-0.0008939696374024438
2852,-0.00086199925931341
2853,-0.0008317553991332206
2854,-0.0008018191780837078
2855,-0.0007735593315478992
2856,-0.0007455376918061302
2857,-0.0007191456819278407
2858,-0.0006929251585836674
2859,-0.0006682908061984392
2860,-0.0006437637920909876
2861,-0.0006207826666725971
2862,-0.0005978471657740267
2863,-0.0005764203433622854
2864,-0.0005549797307881784
2865,-0.0005350135580051003
2866,-0.0005149763457616699
2867,-0.0004963822099619584
2868,-0.00047766182085430536
2869,-0.0004603559279951418
2870,-0.0004428704737412738
2871,-0.00042677363248470526
2872,-0.00041044570060839753
2873,-0.0003954831128423719
2874,-0.0003802395595269214
2875,-0.00036634061817281485
2876,-0.00035211236707072025
2877,-0.00033921046047409847
2878,-0.00032593230966788077
2879,-0.00031396463262469055
2880,-0.00030157506634348366
2881,-0.00029048243845449233
2882,-0.0002789234465117356
2883,-0.00026865013630470065
2884,-0.0002578670400727886
2885,-0.00024836059627165216
2886,-0.00023830188003836478
2887,-0.00022951296933698088
2888,-0.000220130118717939
2889,-0.00021201236985308208
2890,-0.0002032597163521883
2891,-0.00019576957044476222
2892,-0.00018760414109292726
2893,-0.00018070070856800394
2894,-0.00017308208281566158
2895,-0.00016672700630981306
2896,-0.00015961717701142256
2897,-0.00015377449998197886
2898,-0.00014713774160499658
2899,-0.00014177378336271672
2900,-0.00013557652418006675
2901,-0.0001306597604914227
2902,-0.0001248704605908589
2903,-0.00012037141015041399
2904,-0.00011496044447814808
2905,-0.00011085156061176792
2906,-0.00010579110653478845
2907,-0.00010204667496307364
2908,-9.731060469013751e-05
2909,-9.390664602867398e-05
2910,-8.947042341593625e-05
2911,-8.638460139130572e-05
2912,-8.222518247113039e-05
2913,-7.943671771608213e-05
2914,-7.553245577481937e-05
2915,-7.302204376426018e-05
2916,-6.935259738505494e-05
2917,-6.710233253438422e-05
2918,-6.364857773240277e-05
2919,-6.164188207353547e-05
2920,-5.838582684018031e-05
2921,-5.66073841047692e-05
2922,-5.353208534586914e-05
2923,-5.1967780318878895e-05
2924,-4.905726473211598e-05
2925,-4.769412679849146e-05
2926,-4.493331192231081e-05
2927,-4.375946573554943e-05
2928,-4.113408326710245e-05
2929,-4.0138704175577075e-05
2930,-3.7635223882430974e-05
2931,-3.6808498969305615e-05
2932,-3.4414052946676645e-05
2933,-3.3747149406847057e-05
2934,-3.144945622396153e-05
2935,-3.09344954808292e-05
2936,-2.872178185211232e-05
2937,-2.835182281942105e-05
2938,-2.621274389010665e-05
2939,-2.5981773527746834e-05
2940,-2.3905328033144805e-05
2941,-2.380826337743837e-05
2942,-2.1783703297420916e-05
2943,-2.1816404341611082e-05
2944,-1.9833136940348497e-05
2945,-1.9992434438084815e-05
2946,-1.8039912105169443e-05
2947,-1.8323652245220267e-05
2948,-1.6391248604068656e-05
2949,-1.6798359963708747e-05
2950,-1.4875224008263875e-05
2951,-1.5405812513513575e-05
2952,-1.3480696358333531e-05
2953,-1.4136175534081592e-05
2954,-1.219722367486503e-05
2955,-1.2980493521691427e-05
2956,-1.101498141193074e-05
2957,-1.1930670008428798e-05
2958,-9.924670300828015e-06
2959,-1.0979465087376317e-05
2960,-8.91741317804883e-06
2961,-1.012051545092541e-05
2962,-7.984628932847928e-06
2963,-9.348387098058907e-06
2964,-7.117873441736298e-06
2965,-8.658678536300319e-06
2966,-6.308621728212579e-06
2967,-8.048203297128023e-06
2968,-5.547955183505202e-06
2969,-7.515302979089235e-06
2970,-4.826081423853543e-06
2971,-7.060388809180203e-06
2972,-4.131551793132811e-06
2973,-6.686900283504593e-06
2974,-3.449906005896328e-06
2975,-6.403080616813507e-06
2976,-2.761146613999728e-06
2977,-6.2254698905165255e-06
2978,-2.034638498999717e-06
2979,-6.1863795687391304e-06
2980,-1.2176830202481064e-06
2981,-6.351785595437082e-06
2982,-2.0620726621359887e-07
2983,-6.8715098956638606e-06
2984,1.2464939642093096e-06
2985,-8.157817358932995e-06
2986,3.915795877011573e-06
2987,-1.1845087897740042e-05
2988,1.2083795316741983e-05
2989,-3.520267976835905e-05
