,amp
1006,-1.1553553972445334e-13
1007,2.03507328127521e-13
1008,-3.6552785040215217e-14
1009,6.379727252479104e-14
1010,3.962091087842326e-14
1011,-2.910148310372111e-14
1012,1.8115578615284353e-13
1013,-1.4959613549070563e-14
1014,1.1705561101294825e-13
1015,-6.827072691107957e-15
1016,1.271787488451679e-13
1017,2.9038135939825794e-14
1018,1.547350009634697e-13
1019,-5.672332167350433e-14
1020,2.328469358801721e-13
1021,1.4156867162188057e-13
1022,8.344903641212937e-14
1023,1.1929894091304404e-13
1024,1.6670229099871213e-13
1025,7.667121807293009e-14
1026,2.578520573376172e-13
1027,1.5077717914730992e-13
1028,1.719919099218124e-13
1029,1.5476335165579915e-13
1030,2.857332906839311e-13
1031,2.883956777089779e-13
1032,1.211015470199551e-13
1033,3.465552791732325e-13
1034,2.93816708845869e-13
1035,2.8856928338369057e-13
1036,5.106333605820232e-13
1037,2.504404959037888e-13
1038,3.9647065422982926e-13
1039,3.392471883922534e-13
1040,5.655009123659868e-13
1041,5.287051428574183e-13
1042,5.491935142578319e-13
1043,5.577782465695509e-13
1044,6.17256327767191e-13
1045,7.476314934698817e-13
1046,6.4898150939528e-13
1047,8.289957584725766e-13
1048,8.676725592332622e-13
1049,9.58177756705387e-13
1050,9.612124293879963e-13
1051,1.0776482909243082e-12
1052,1.0841502874739922e-12
1053,1.3141050115143996e-12
1054,1.212208814295581e-12
1055,1.4788227569210302e-12
1056,1.5288226889989592e-12
1057,1.713873427800375e-12
1058,1.713342074830556e-12
1059,1.9560541843572645e-12
1060,2.0449471312919744e-12
1061,2.3759603586786208e-12
1062,2.2388881417914563e-12
1063,2.5932619057361523e-12
1064,2.624297728250828e-12
1065,3.0607825532829337e-12
1066,3.2191668087635833e-12
1067,3.425235896834104e-12
1068,3.5653253725839067e-12
1069,4.003204852492588e-12
1070,4.337175675606616e-12
1071,4.510284846624492e-12
1072,4.792805587163016e-12
1073,5.416414740097586e-12
1074,5.544409585965922e-12
1075,6.190784750553013e-12
1076,6.457486248839545e-12
1077,7.053011187425108e-12
1078,7.51020070778479e-12
1079,8.119819443240997e-12
1080,8.69950183107638e-12
1081,9.234476928393392e-12
1082,1.0136378714655784e-11
1083,1.0642342505245918e-11
1084,1.1514830729037932e-11
1085,1.2442650835286347e-11
1086,1.3259924317537904e-11
1087,1.4212434504805496e-11
1088,1.528029960137553e-11
1089,1.6344262606557294e-11
1090,1.764032414072037e-11
1091,1.8784144575471953e-11
1092,2.0366982550817068e-11
1093,2.1483787306124415e-11
1094,2.323243824290834e-11
1095,2.4874604560730818e-11
1096,2.6780679827236856e-11
1097,2.8578875699934298e-11
1098,3.054473695238992e-11
1099,3.2886409672675724e-11
1100,3.519245624547617e-11
1101,3.784777644171372e-11
1102,4.030430319883813e-11
1103,4.318982501880782e-11
1104,4.6331892375311615e-11
1105,4.959168891330078e-11
1106,5.3178827655585554e-11
1107,5.6886160175421514e-11
1108,6.09602191841387e-11
1109,6.52636429647079e-11
1110,6.965572600574076e-11
1111,7.461371349403586e-11
1112,7.995279498279026e-11
1113,8.547926416589375e-11
1114,9.165424942208045e-11
1115,9.785315832530457e-11
1116,1.0470600856961193e-10
1117,1.1209997858423623e-10
1118,1.1979875050795034e-10
1119,1.279401612978829e-10
1120,1.3714651633637966e-10
1121,1.464593417743116e-10
1122,1.565515154746066e-10
1123,1.6741499353131093e-10
1124,1.7895115173243034e-10
1125,1.9127993195910127e-10
1126,2.0430150853605747e-10
1127,2.1850099912618145e-10
1128,2.332389190402605e-10
1129,2.4934284990786735e-10
1130,2.6634080548839887e-10
1131,2.8438564398057e-10
1132,3.038394790858889e-10
1133,3.244316386916664e-10
1134,3.4651557849010366e-10
1135,3.6988149806055566e-10
1136,3.9489916621635793e-10
1137,4.215086174691142e-10
1138,4.49985192449343e-10
1139,4.803099216465891e-10
1140,5.126268325931653e-10
1141,5.467953492440324e-10
1142,5.834721553425796e-10
1143,6.226215168890727e-10
1144,6.640457093856168e-10
1145,7.084137146981707e-10
1146,7.553548523140021e-10
1147,8.057184668960091e-10
1148,8.592796034417993e-10
1149,9.157952260949787e-10
1150,9.766101352809294e-10
1151,1.0409921966621635e-09
1152,1.1097013128119414e-09
1153,1.1826432003887833e-09
1154,1.2603369906766052e-09
1155,1.3430033848049083e-09
1156,1.4308518341476974e-09
1157,1.524561401862495e-09
1158,1.6239030388897344e-09
1159,1.729652042379044e-09
1160,1.8424439081995599e-09
1161,1.961930371339674e-09
1162,2.089086208142843e-09
1163,2.2244095531770366e-09
1164,2.368172443725523e-09
1165,2.5210196726312107e-09
1166,2.68315513214989e-09
1167,2.855910883837814e-09
1168,3.039245907939481e-09
1169,3.2339519703517928e-09
1170,3.44104754838473e-09
1171,3.6608089138456026e-09
1172,3.89423359324236e-09
1173,4.14214169269142e-09
1174,4.405541590386676e-09
1175,4.6849427672364804e-09
1176,4.981980558958438e-09
1177,5.2969727167946225e-09
1178,5.631412567168507e-09
1179,5.986371100870027e-09
1180,6.363147580035348e-09
1181,6.762923615832019e-09
1182,7.186930312296904e-09
1183,7.637059704041108e-09
1184,8.114109906716719e-09
1185,8.620707736144033e-09
1186,9.15755587212012e-09
1187,9.72716093940232e-09
1188,1.0331057448964078e-08
1189,1.0971123467870797e-08
1190,1.165005956178061e-08
1191,1.2369488440724065e-08
1192,1.3132142880671923e-08
1193,1.3940436140679829e-08
1194,1.4797012787280349e-08
1195,1.570479064010664e-08
1196,1.6666167741762335e-08
1197,1.7684965189285425e-08
1198,1.8764351948901545e-08
1199,1.9907233777320467e-08
1200,2.1117821533631283e-08
1201,2.2399653208353714e-08
1202,2.375714548945482e-08
1203,2.519433387456012e-08
1204,2.6715629720667947e-08
1205,2.8326044811607474e-08
1206,3.003056155689361e-08
1207,3.1834450052324875e-08
1208,3.3743389161692344e-08
1209,3.57633541052878e-08
1210,3.790003792612309e-08
1211,4.016069257873639e-08
1212,4.2551904597147136e-08
1213,4.508097693417743e-08
1214,4.7755572944146496e-08
1215,5.0583974823956954e-08
1216,5.3574120817809575e-08
1217,5.673587853576991e-08
1218,6.007804624254604e-08
1219,6.361074226996746e-08
1220,6.734414839631318e-08
1221,7.129006984166546e-08
1222,7.545933952610067e-08
1223,7.986455711237924e-08
1224,8.451851200657014e-08
1225,8.943478159497538e-08
1226,9.462769076058858e-08
1227,1.001119393786361e-07
1228,1.0590376955400008e-07
1229,1.1201903788747359e-07
1230,1.1847587700636204e-07
1231,1.2529230265617982e-07
1232,1.3248800020695264e-07
1233,1.400826820087658e-07
1234,1.4809789567622473e-07
1235,1.5655655200921715e-07
1236,1.6548120355146386e-07
1237,1.748978858975697e-07
1238,1.8483125856183116e-07
1239,1.95309844838887e-07
1240,2.0636159879611407e-07
1241,2.1801728105213903e-07
1242,2.3030804729902575e-07
1243,2.432675841564069e-07
1244,2.5693085123748747e-07
1245,2.7133436980863483e-07
1246,2.865170195696027e-07
1247,3.025183919086326e-07
1248,3.193823880081376e-07
1249,3.371523034613639e-07
1250,3.5587557621631096e-07
1251,3.7560132256851526e-07
1252,3.9638075059006663e-07
1253,4.182682182501348e-07
1254,4.4132019778750385e-07
1255,4.655963121183664e-07
1256,4.911584828160288e-07
1257,5.18072887781696e-07
1258,5.464076914070673e-07
1259,5.762342922210147e-07
1260,6.076290251006659e-07
1261,6.406698936562157e-07
1262,6.754403778742601e-07
1263,7.12026795263483e-07
1264,7.505205042088649e-07
1265,7.91016002221771e-07
1266,8.336137612979295e-07
1267,8.78417613688413e-07
1268,9.255375681894803e-07
1269,9.750879969704483e-07
1270,1.0271885027440662e-06
1271,1.0819653777037788e-06
1272,1.139549280510509e-06
1273,1.2000788342041189e-06
1274,1.2636975396042838e-06
1275,1.3305558724440405e-06
1276,1.4008121362477397e-06
1277,1.4746311464371712e-06
1278,1.5521854894436078e-06
1279,1.6336558466090178e-06
1280,1.7192312510418461e-06
1281,1.809108803404126e-06
1282,1.9034954837405695e-06
1283,2.0026069073797777e-06
1284,2.106669257266802e-06
1285,2.215918031407059e-06
1286,2.3306002921737086e-06
1287,2.4509732751168737e-06
1288,2.5773071668225095e-06
1289,2.7098825789226618e-06
1290,2.8489936806413434e-06
1291,2.9949478716160594e-06
1292,3.148065856995122e-06
1293,3.3086819802746183e-06
1294,3.4771470272595658e-06
1295,3.6538255462541274e-06
1296,3.839098582798167e-06
1297,4.033364891641755e-06
1298,4.237039504258187e-06
1299,4.450555255270667e-06
1300,4.674365748473565e-06
1301,4.908941998446647e-06
1302,5.154777080104385e-06
1303,5.41238404535028e-06
1304,5.682298725061811e-06
1305,5.965080359242738e-06
1306,6.261310875745825e-06
1307,6.571598229269436e-06
1308,6.896575430452586e-06
1309,7.23690279918074e-06
1310,7.593268042706883e-06
1311,7.966388702434937e-06
1312,8.357011697839115e-06
1313,8.765915659393458e-06
1314,9.193911640763035e-06
1315,9.64184467848826e-06
1316,1.0110594180100516e-05
1317,1.0601077678709928e-05
1318,1.1114248724613604e-05
1319,1.1651101040765169e-05
1320,1.2212669199340652e-05
1321,1.2800030229528227e-05
1322,1.3414304290527094e-05
1323,1.4056658366183006e-05
1324,1.4728305865238822e-05
1325,1.5430509799002796e-05
1326,1.6164583860239656e-05
1327,1.693189431189932e-05
1328,1.773386345074287e-05
1329,1.8571968365962533e-05
1330,1.944774717966996e-05
1331,2.036279710636881e-05
1332,2.1318780315938558e-05
1333,2.231742321033506e-05
1334,2.336052167589412e-05
1335,2.4449940205621165e-05
1336,2.558761789728345e-05
1337,2.6775567755367697e-05
1338,2.8015883157099774e-05
1339,2.9310736414180482e-05
1340,3.0662385252359276e-05
1341,3.207317317141639e-05
1342,3.354553463669727e-05
1343,3.50819961118138e-05
1344,3.668518170617897e-05
1345,3.835781365288679e-05
1346,4.010271852730497e-05
1347,4.19228289547835e-05
1348,4.382118813737357e-05
1349,4.58009534518876e-05
1350,4.7865399318124204e-05
1351,5.001792420485628e-05
1352,5.22620500939575e-05
1353,5.460143138218444e-05
1354,5.703985619779886e-05
1355,5.958125205054057e-05
1356,6.22296900803821e-05
1357,6.498939015875486e-05
1358,6.786472624790173e-05
1359,7.086022926946781e-05
1360,7.39805953461054e-05
1361,7.723068862550526e-05
1362,8.061554830010944e-05
1363,8.414039308764019e-05
1364,8.781062791010758e-05
1365,9.163184942112906e-05
1366,9.560985203903102e-05
1367,9.97506341469298e-05
1368,0.00010406040534762983
1369,0.00010854559143069706
1370,0.00011321284261649844
1371,0.00011806904061125885
1372,0.00012312130370531352
1373,0.00012837699738085196
1374,0.00013384373761644243
1375,0.00013952940387172062
1376,0.0001454421409010284
1377,0.00015159037321553292
1378,0.00015798280781673593
1379,0.00016462844539791999
1380,0.00017153659033090476
1381,0.00017871685655717124
1382,0.00018617917881612203
1383,0.00019393382086829784
1384,0.00020199138680859682
1385,0.00021036282875750106
1386,0.00021905945828300984
1387,0.00022809295624339713
1388,0.00023747538409632418
1389,0.0002472191928172665
1390,0.00025733723637430967
1391,0.00026784278131343167
1392,0.00027874951850631363
1393,0.0002900715755105686
1394,0.00030182352855218526
1395,0.00031402041414787174
1396,0.0003266777425828372
1397,0.00033981151007867583
1398,0.0003534382123061372
1399,0.00036757485781338474
1400,0.0003822389817081876
1401,0.00039744865864967403
1402,0.00041322251905838447
1403,0.0004295797619969336
1404,0.00044654017109853474
1405,0.0004641241281052269
1406,0.00048235263053158004
1407,0.000501247305320045
1408,0.0005208304265253254
1409,0.0005411249299101453
1410,0.0005621544321218702
1411,0.0005839432439298601
1412,0.0006065163913203835
1413,0.0006298996305756145
1414,0.0006541194672005211
1415,0.0006792031730949439
1416,0.0007051788066037603
1417,0.0007320752300494135
1418,0.0007599221292225465
1419,0.0007887500329677906
1420,0.0008185903329345844
1421,0.0008494753032046187
1422,0.0008814381215370686
1423,0.0009145128890861895
1424,0.0009487346521919153
1425,0.000984139423382774
1426,0.0010207642029496815
1427,0.001058647001144282
1428,0.0010978268604711855
1429,0.0011383438781669615
1430,0.0011802392279953058
1431,0.0012235551864723596
1432,0.0012683351528838514
1433,0.0013146236752059892
1434,0.0013624664732943936
1435,0.0014119104638600746
1436,0.0014630037847930943
1437,0.0015157958203263584
1438,0.001570337225916161
1439,0.0016266799537213762
1440,0.0016848772793208748
1441,0.0017449838267921069
1442,0.0018070555951870029
1443,0.0018711499852420515
1444,0.0019373258264164539
1445,0.0020056434030443623
1446,0.0020761644831668986
1447,0.002148952344386958
1448,0.0022240718022861834
1449,0.0023015892383157115
1450,0.0023815726287314716
1451,0.002464091570191378
1452,0.002549217312106431
1453,0.0026370227816747897
1454,0.0027275826151039574
1455,0.002820973184589479
1456,0.00291727262965803
1457,0.003016560883734042
1458,0.0031189197052338526
1459,0.003224432706835789
1460,0.0033331853832800446
1461,0.0034452651423182213
1462,0.0035607613346741057
1463,0.0036797652812524703
1464,0.0038023703056946495
1465,0.003928671760887362
1466,0.004058767061172291
1467,0.004192755710051454
1468,0.0043307393301251825
1469,0.004472821692557715
1470,0.004619108746390413
1471,0.004769708646751496
1472,0.004924731784961829
1473,0.005084290817251863
1474,0.005248500691597622
1475,0.005417478679113017
1476,0.00559134439947872
1477,0.005770219849567679
1478,0.005954229432920306
1479,0.006143499984047119
1480,0.0063381607978225
1481,0.006538343654379995
1482,0.006744182846557083
1483,0.006955815205642376
1484,0.007173380125859019
1485,0.007397019589889923
1486,0.007626878193086558
1487,0.00786310316795411
1488,0.008105844406368854
1489,0.008355254483044148
1490,0.008611488677768899
1491,0.008874704996038034
1492,0.009145064191198997
1493,0.009422729782391979
1494,0.009707868076984946
1495,0.010000648184597576
1496,0.010301242039805866
1497,0.010609824415685002
1498,0.010926572940227142
1499,0.011251668112200883
1500,0.011585293315316917
1501,0.011927634829547328
1502,0.012278881845963785
1503,0.01263922647469771
1504,0.013008863757598526
1505,0.013387991674594339
1506,0.013776811153167387
1507,0.014175526072508231
1508,0.014584343271528273
1509,0.015003472549575618
1510,0.01543312667111847
1511,0.0158735213652443
1512,0.016324875326564695
1513,0.01678741021279227
1514,0.017261350640701993
1515,0.017746924183793547
1516,0.018244361362131815
1517,0.018753895637459325
1518,0.019275763403369024
1519,0.01981020397136254
1520,0.020357459560987067
1521,0.020917775282028733
1522,0.021491399121576472
1523,0.022078581920790687
1524,0.022679577359687134
1525,0.023294641930412315
1526,0.023924034916056887
1527,0.024568018362420233
1528,0.025226857051481425
1529,0.02590081847039547
1530,0.026590172778162086
1531,0.027295192772109733
1532,0.02801615385203178
1533,0.028753333978232626
1534,0.029507013634835808
1535,0.030277475781461387
1536,0.031065005811544946
1537,0.03186989150193176
1538,0.03269242296304245
1539,0.033532892587068236
1540,0.03439159499053282
1541,0.0352688269585505
1542,0.03616488738408507
1543,0.037080077204979335
1544,0.03801469933869917
1545,0.038969058615216136
1546,0.03994346170603268
1547,0.04093821705091221
1548,0.04195363478436519
1549,0.04299002665465216
1550,0.04404770594513293
1551,0.045126987389360114
1552,0.04622818708595556
1553,0.04735162240945996
1554,0.04849761191848846
1555,0.049666475261588364
1556,0.05085853308024007
1557,0.05207410690996788
1558,0.05331351907588287
1559,0.05457709259031621
1560,0.05586515104210578
1561,0.05717801848834525
1562,0.058516019339250554
1563,0.05987947824311889
1564,0.061268719967879554
1565,0.06268406927750875
1566,0.06412585081104824
1567,0.06559438895282203
1568,0.0670900077050829
1569,0.06861303055418773
1570,0.0701637803367511
1571,0.07174257910248348
1572,0.07334974797343119
1573,0.0749856070018167
1574,0.07665047502549666
1575,0.07834466951937244
1576,0.08006850644673698
1577,0.08182230010509726
1578,0.08360636297439464
1579,0.08542100555595275
1580,0.08726653621631385
1581,0.08914326102431647
1582,0.09105148358701667
1583,0.09299150488486595
1584,0.0949636231014793
1585,0.09696813345651162
1586,0.09900532803095131
1587,0.10107549559404322
1588,0.10317892142902642
1589,0.1053158871515953
1590,0.10748667053626575
1591,0.10969154532880347
1592,0.11193078107019384
1593,0.11420464290747996
1594,0.1165133914113256
1595,0.11885728238867514
1596,0.12123656669391919
1597,0.12365149004059257
1598,0.1261022928114785
1599,0.12858920986614736
1600,0.13111247035133416
1601,0.13367229750469645
1602,0.13626890846459483
1603,0.13890251407492188
1604,0.1415733186899384
1605,0.1442815199799056
1606,0.14702730873684675
1607,0.14981086867759794
1608,0.15263237624991471
1609,0.1554920004375484
1610,0.15838990256313254
1611,0.16132623609598734
1612,0.16430114645725624
1613,0.16731477082450427
1614,0.1703672379421271
1615,0.17345866792589737
1616,0.17658917207364147
1617,0.1797588526756903
1618,0.18296780282283362
1619,0.18621610622407783
1620,0.18950383701494197
1621,0.19283105957656177
1622,0.19619782835284447
1623,0.19960418766691032
1624,0.2030501715463839
1625,0.20653580354338094
1626,0.2100610965608556
1627,0.21362605268276877
1628,0.21723066300207533
1629,0.22087490745610405
1630,0.22455875466122213
1631,0.22828216175297797
1632,0.23204507422999895
1633,0.2358474257957918
1634,0.2396891382129744
1635,0.24357012115096502
1636,0.24749027204638058
1637,0.25144947596136163
1638,0.25544760544836054
1639,0.2594845204187766
1640,0.26356006801465465
1641,0.2676740824884631
1642,0.2718263850813726
1643,0.27601678391174517
1644,0.28024507386621933
1645,0.2845110364958147
1646,0.28881443991657757
1647,0.29315503871627335
1648,0.2975325738668181
1649,0.3019467726423817
1650,0.3063973485378586
1651,0.31088400120578763
1652,0.3154064163809502
1653,0.3199642658293685
1654,0.3245572072890851
1655,0.32918488442630184
1656,0.33384692679267525
1657,0.3385429497903128
1658,0.3432725546474653
1659,0.3480353283899843
1660,0.3528308438338745
1661,0.3576586595731932
1662,0.3625183199797503
1663,0.3674093552101862
1664,0.3723312812156525
1665,0.3772835997672948
1666,0.3822657984782577
1667,0.38727735084062204
1668,0.3923177162689482
1669,0.397386340145302
1670,0.40248265388004534
1671,0.40760607497493895
1672,0.41275600709314647
1673,0.4179318401428732
1674,0.4231329503592034
1675,0.42835870040364016
1676,0.43360843946413913
1677,0.43888150336548726
1678,0.44417721468878063
1679,0.44949488289460715
1680,0.4548338044615249
1681,0.46019326301972385
1682,0.4655725295080896
1683,0.4709708623264345
1684,0.47638750750100006
1685,0.4818216988586501
1686,0.48727265820376653
1687,0.4927395955090456
1688,0.49822170911018593
1689,0.5037181859061974
1690,0.5092282015771733
1691,0.5147509207922245
1692,0.5202854974437283
1693,0.525831074876763
1694,0.5313867861289346
1695,0.5369517541797949
1696,0.5425250922022505
1697,0.548105903830338
1698,0.5536932834196949
1699,0.5592863163311186
1700,0.5648840792081764
1701,0.5704856402659403
1702,0.576090059592193
1703,0.5816963894414054
1704,0.5873036745494864
1705,0.5929109524456316
1706,0.5985172537715236
1707,0.6041216026138367
1708,0.6097230168263221
1709,0.6153205083779083
1710,0.6209130836886495
1711,0.6264997439822669
1712,0.6320794856382789
1713,0.6376513005483512
1714,0.64321417648674
1715,0.6487670974666977
1716,0.6543090441243833
1717,0.6598389940876477
1718,0.6653559223574931
1719,0.6708588016978694
1720,0.6763466030136486
1721,0.681818295751942
1722,0.6872728482882212
1723,0.6927092283284418
1724,0.6981264033099136
1725,0.7035233407970476
1726,0.7088990088951083
1727,0.7142523766502462
1728,0.7195824144621863
1729,0.7248880944932032
1730,0.7301683910771511
1731,0.7354222811418382
1732,0.7406487446072304
1733,0.7458467648148768
1734,0.751015328934736
1735,0.7561534283795748
1736,0.7612600592272614
1737,0.766334222623924
1738,0.7713749252088146
1739,0.776381179520448
1740,0.7813520044108276
1741,0.7862864254595724
1742,0.791183475373916
1743,0.7960421944070052
1744,0.8008616307552218
1745,0.8056408409647503
1746,0.8103788903309349
1747,0.8150748532936455
1748,0.8197278138387675
1749,0.8243368658769934
1750,0.8289011136450324
1751,0.8334196720790238
1752,0.8378916671974128
1753,0.8423162364809057
1754,0.8466925292337271
1755,0.8510197069576267
1756,0.8552969437111826
1757,0.8595234264597843
1758,0.8636983554383093
1759,0.8678209444797584
1760,0.8718904213681394
1761,0.8759060281626491
1762,0.8798670215262614
1763,0.8837726730474934
1764,0.8876222695480621
1765,0.8914151133973556
1766,0.8951505228003428
1767,0.8988278320992891
1768,0.9024463920515206
1769,0.9060055701062805
1770,0.9095047506793611
1771,0.9129433354015384
1772,0.9163207433817729
1773,0.9196364114473178
1774,0.9228897943734452
1775,0.9260803651226873
1776,0.9292076150443892
1777,0.9322710541027597
1778,0.9352702110609091
1779,0.9382046336800357
1780,0.9410738888973373
1781,0.943877562995952
1782,0.9466152617736079
1783,0.9492866106827351
1784,0.9518912549866161
1785,0.9544288598826408
1786,0.9568991106267399
1787,0.9593017126522287
1788,0.961636391660677
1789,0.9639028937261512
1790,0.9661009853718248
1791,0.9682304536392253
1792,0.970291106160449
1793,0.9722827711949917
1794,0.9742052976853558
1795,0.9760585552776808
1796,0.9778424343470052
1797,0.9795568460078596
1798,0.9812017221104039
1799,0.9827770152360876
1800,0.9842826986683763
1801,0.9857187663720831
1802,0.9870852329423195
1803,0.9883821335591784
1804,0.9896095239273806
1805,0.990767480195822
1806,0.9918560988864029
1807,0.9928754967972503
1808,0.993825810898606
1809,0.9947071982308429
1810,0.9955198357704483
1811,0.996263920310772
1812,0.9969396683163239
1813,0.9975473157734142
1814,0.9980871180339534
1815,0.9985593496435224
1816,0.9989643041710342
1817,0.9993022940121803
1818,0.9995736502071283
1819,0.9997787222278359
1820,0.9999178777702495
1821,0.9999915025366879
1822,1.0
1823,0.9999437911760164
1824,0.9998233143751537
1825,0.9996390249496124
1826,0.9993913950408487
1827,0.9990809133027398
1828,0.9987080846390529
1829,0.9982734299174817
1830,0.9977774856807066
1831,0.9972208038624952
1832,0.9966039514736429
1833,0.9959275103108304
1834,0.9951920766353421
1835,0.9943982608589299
1836,0.9935466872239408
1837,0.9926379934673573
1838,0.9916728305019413
1839,0.9906518620615874
1840,0.9895757643736652
1841,0.9884452258055153
1842,0.9872609465126475
1843,0.9860236380948985
1844,0.9847340232217653
1845,0.9833928352872935
1846,0.9820008180375477
1847,0.980558725202614
1848,0.9790673201339932
1849,0.9775273754220072
1850,0.9759396725325057
1851,0.9743050014207487
1852,0.9726241601599254
1853,0.9708979545605969
1854,0.9691271977856613
1855,0.9673127099767378
1856,0.9654553178622681
1857,0.9635558543835225
1858,0.9616151583055946
1859,0.9596340738352965
1860,0.9576134502426015
1861,0.955554141469864
1862,0.9534570057571703
1863,0.9513229052588965
1864,0.9491527056606817
1865,0.9469472758079089
1866,0.9447074873194712
1867,0.9424342142201649
1868,0.940128332563215
1869,0.9377907200595305
1870,0.9354222557100328
1871,0.933023819436994
1872,0.9305962917249628
1873,0.9281405532526951
1874,0.9256574845435258
1875,0.923147965606896
1876,0.9206128755865547
1877,0.9180530924204113
1878,0.9154694924868075
1879,0.9128629502755369
1880,0.9102343380480534
1881,0.9075845255063519
1882,0.9049143794718987
1883,0.9022247635567822
1884,0.8995165378551154
1885,0.8967905586266868
1886,0.8940476779920219
1887,0.8912887436320556
1888,0.8885145984894682
1889,0.8857260804850833
1890,0.8829240222231086
1891,0.8801092507223955
1892,0.877282587136821
1893,0.8744448464892384
1894,0.8715968374146102
1895,0.8687393618973427
1896,0.8658732150293174
1897,0.8629991847650405
1898,0.8601180516819331
1899,0.8572305887592188
1900,0.8543375611432013
1901,0.8514397259412207
1902,0.8485378320040781
1903,0.8456326197271392
1904,0.8427248208512397
1905,0.8398151582722607
1906,0.8369043458624844
1907,0.833993088285609
1908,0.831082080836001
1909,0.8281720092715577
1910,0.8252635496562589
1911,0.8223573682174884
1912,0.8194541211943801
1913,0.8165544547121114
1914,0.813659004647952
1915,0.8107683965093985
1916,0.8078832453242331
1917,0.8050041555255613
1918,0.8021317208582098
1919,0.7992665242768094
1920,0.796409137866467
1921,0.7935601227532714
1922,0.7907200290361189
1923,0.7878893957172213
1924,0.7850687506398436
1925,0.7822586104347564
1926,0.779459480472142
1927,0.7766718548189482
1928,0.7738962162055198
1929,0.7711330359915233
1930,0.7683827741499836
1931,0.765645879243209
1932,0.7629227884163454
1933,0.7602139273919984
1934,0.7575197104677281
1935,0.7548405405269131
1936,0.7521768090486789
1937,0.7495288961254024
1938,0.7468971704884427
1939,0.7442819895331984
1940,0.7416836993574393
1941,0.7391026347968976
1942,0.7365391194711206
1943,0.7339934658332454
1944,0.7314659752229975
1945,0.7289569379267663
1946,0.7264666332395809
1947,0.7239953295351362
1948,0.7215432843372346
1949,0.7191107443957747
1950,0.7166979457705508
1951,0.7143051139122373
1952,0.7119324637564864
1953,0.7095801998111728
1954,0.7072485162580483
1955,0.704937597050156
1956,0.7026476160148926
1957,0.7003787369648898
1958,0.6981311138022145
1959,0.6959048906377849
1960,0.6937002019040817
1961,0.6915171724739122
1962,0.6893559177867723
1963,0.6872165439668197
1964,0.6850991479553391
1965,0.6830038176384449
1966,0.6809306319762082
1967,0.6788796611427709
1968,0.6768509666531107
1969,0.6748446015101203
1970,0.6728606103371676
1971,0.6708990295224645
1972,0.6689598873621607
1973,0.6670432042015981
1974,0.6651489925836516
1975,0.6632772573939836
1976,0.6614279960095684
1977,0.6596011984456597
1978,0.6577968475082169
1979,0.6560149189412602
1980,0.6542553815797024
1981,0.6525181975010563
1982,0.6508033221756644
1983,0.6491107046212323
1984,0.6474402875541689
1985,0.6457920075423415
1986,0.6441657951585255
1987,0.6425615751329021
1988,0.640979266505056
1989,0.6394187827786096
1990,0.6378800320693597
1991,0.6363629172623951
1992,0.6348673361583057
1993,0.6333931816266734
1994,0.631940341756348
1995,0.6305087000035162
1996,0.6290981353393759
1997,0.627708522403502
1998,0.6263397316411438
1999,0.6249916294581853
2000,0.623664078360268
2001,0.622356937099303
2002,0.6210700608131178
2003,0.6198033011692452
2004,0.6185565065042844
2005,0.6173295219590381
2006,0.6161221896215331
2007,0.614934348656437
2008,0.6137658354433612
2009,0.6126164837072815
2010,0.611486124649725
2011,0.6103745870780068
2012,0.6092816975320356
2013,0.6082072804127389
2014,0.6071511581005055
2015,0.6061131510835074
2016,0.6050930780739157
2017,0.6040907561262943
2018,0.6031060007581089
2019,0.6021386260579459
2020,0.601188444803312
2021,0.600255268569351
2022,0.5993389078367747
2023,0.598439172099293
2024,0.5975558699673351
2025,0.5966888092728584
2026,0.5958377971660149
2027,0.5950026402154558
2028,0.5941831445065616
2029,0.5933791157312984
2030,0.5925903592835452
2031,0.5918166803480888
2032,0.5910578839878426
2033,0.5903137752302261
2034,0.5895841591506896
2035,0.5888688409536411
2036,0.588167626052939
2037,0.5874803201478669
2038,0.586806729298812
2039,0.5861466600008628
2040,0.5854999192541002
2041,0.5848663146326634
2042,0.5842456543520564
2043,0.5836377473325741
2044,0.5830424032648924
2045,0.5824594326667751
2046,0.5818886469458953
2047,0.5813298584537692
2048,0.5807828805409321
2049,0.5802475276120702
2050,0.5797236151723985
2051,0.5792109598815931
2052,0.5787093795974011
2053,0.578218693422112
2054,0.5777387217447568
2055,0.5772692862858775
2056,0.5768102101321487
2057,0.5763613177782582
2058,0.5759224351614357
2059,0.5754933896967472
2060,0.5750740103079912
2061,0.574664127461211
2062,0.5742635731913491
2063,0.5738721811328598
2064,0.5734897865434256
2065,0.5731162263296339
2066,0.5727513390698101
2067,0.5723949650360586
2068,0.5720469462133215
2069,0.5717071263182243
2070,0.5713753508174144
2071,0.5710514669414171
2072,0.5707353237003486
2073,0.5704267718965419
2074,0.5701256641370847
2075,0.5698318548419867
2076,0.5695452002565247
2077,0.569265558457056
2078,0.568992789359501
2079,0.5687267547222898
2080,0.5684673181547324
2081,0.5682143451169167
2082,0.5679677029253869
2083,0.5677272607506189
2084,0.5674928896224002
2085,0.5672644624232387
2086,0.5670418538933545
2087,0.5668249406218423
2088,0.5666136010486983
2089,0.5664077154570161
2090,0.5662071659690588
2091,0.5660118365414414
2092,0.5658216129571776
2093,0.5656363828183603
2094,0.5654560355393499
2095,0.5652804623358022
